timestamp,open,high,low,close,volume,vwap,count
2025-01-13 10:00:00,93.58849328925463,96.09887412631636,92.49414406701248,93.8727177875285,2.2475232358832584,94.15524532695245,0
2025-01-13 14:00:00,94.78161034074148,96.0020198232462,94.78161034074148,95.55779516493055,2.0152904763121806,95.44714177630608,0
2025-01-13 18:00:00,90.37280605787062,90.84301086591779,90.37280605787062,90.82157614502705,0.7231233345902395,90.67913102293848,0
2025-01-13 22:00:00,91.8745723434197,92.80003548592842,90.32683810751115,90.97146955428431,3.9435070859275996,91.36611438257462,0
2025-01-14 02:00:00,90.07462035535498,90.07462035535498,88.33641022672155,89.18505627276923,5.6759990232376065,89.19869561828193,0
2025-01-14 06:00:00,89.26494346838324,90.05953503971179,88.52879534906641,88.7390562049457,2.7357261790630285,89.10912886457464,0
2025-01-14 10:00:00,85.06956527134727,86.06405482382975,83.41374733184212,84.76684783487846,3.7983771072165675,84.74821666351677,0
2025-01-14 14:00:00,77.149191208775,77.50007898488462,77.04670296218625,77.12591071232875,2.7537801908798896,77.22423088646654,0
2025-01-14 18:00:00,77.50231348927534,78.19260741530434,77.17774666217072,77.84833935194463,2.387865526200975,77.73956447647322,0
2025-01-14 22:00:00,77.00856698258076,77.00856698258076,73.85511486006314,75.668104433184,1.8104480140935746,75.51059542527597,0
2025-01-15 02:00:00,76.34486485315914,77.56895838735807,76.15105574772758,76.525083031455,2.5803952005604485,76.74836572218021,0
2025-01-15 06:00:00,75.78360745280919,75.86734445443616,74.6459620708404,75.2710943639962,1.296769516433781,75.26146696309092,0
2025-01-15 10:00:00,79.68317464497873,79.68317464497873,76.11335302005017,77.45827064941867,0.6453854636458264,77.7515994381492,0
2025-01-15 14:00:00,74.69934512527543,75.74507076327012,74.69934512527543,75.46339790011419,0.8794318760280432,75.30260459621992,0
2025-01-15 18:00:00,78.33832069352647,78.89165428692245,77.8762692757343,78.31507262295163,0.975607581576364,78.36099872853612,0
2025-01-15 22:00:00,75.38053682575892,76.42212301504658,75.12027203514103,75.46820056192387,3.432188701333649,75.6701985373705,0
2025-01-16 02:00:00,79.58500007074363,81.3389884875989,79.58500007074363,80.10773458675088,1.4694288221609992,80.34390771503114,0
2025-01-16 06:00:00,85.92774732550389,86.21767113321658,85.30335878417456,85.60225525169541,3.930923769101041,85.70776172302885,0
2025-01-16 10:00:00,88.78830521718517,88.97346948201813,87.56411090520741,87.96425993785297,0.2832130660648644,88.16728010835952,0
2025-01-16 14:00:00,91.55492412283505,92.57707837248151,90.74363659727314,92.07850338766934,2.422833637461759,91.79973945247467,0
2025-01-16 18:00:00,93.52063951214149,95.67284060418694,92.64045723396737,94.54264864997494,0.17915493499150656,94.28531549604308,0
2025-01-16 22:00:00,90.07277468284747,92.28223732089883,89.41542389854128,90.7781768142432,2.1605751873614714,90.82527934456111,0
2025-01-17 02:00:00,92.41135106219221,92.41135106219221,92.03465301782369,92.14929092908417,2.822494799972557,92.19843166970001,0
2025-01-17 06:00:00,91.52256912181286,91.95908554290837,89.46961797844561,91.17783180476066,0.6401446276375097,90.86884510870487,0
2025-01-17 10:00:00,93.1386497144961,93.52608274996619,92.82755695183438,93.04542611070029,1.4711958499812319,93.13302193750029,0
2025-01-17 14:00:00,93.81102320427763,97.47920800077362,92.35418955048681,92.83407918158875,2.8645779478155595,94.22249224428306,0
2025-01-17 18:00:00,95.7249417071878,96.31254420851056,95.7249417071878,96.20642215349233,0.7268283873924599,96.08130268973024,0
2025-01-17 22:00:00,101.09776668634007,103.51294808738977,100.61329153846697,100.6377820212562,5.0683305779514685,101.58800721570431,0
2025-01-18 02:00:00,108.10198933954096,112.17938024445482,106.25743239486962,107.55562859513095,1.5973478708547493,108.6641470781518,0
2025-01-18 06:00:00,108.76008765035589,110.69760429413252,107.44153619784602,108.38834129746509,1.9922602911627378,108.84249392981455,0
2025-01-18 10:00:00,109.3247500125674,112.91424144146022,109.3247500125674,111.05159835900912,1.0973052700999686,111.09686327101224,0
2025-01-18 14:00:00,110.90347412345348,112.1299021079433,109.95282368388307,111.4070294354734,1.6156513343986565,111.16325174243326,0
2025-01-18 18:00:00,121.75432119091194,121.9139409842143,120.11182296268571,120.96002174170785,0.5297412290302014,120.99526189620262,0
2025-01-18 22:00:00,123.27310753611319,127.153763976993,123.27310753611319,125.51684013993325,0.8405287291819155,125.31457055101315,0
2025-01-19 02:00:00,136.4407105273214,136.4407105273214,133.7077511668512,134.09114909093535,1.3950661066895855,134.74653692836932,0
2025-01-19 06:00:00,142.60624861577324,145.30592056808118,142.60624861577324,144.8284058826118,0.8616176635796576,144.24685835548874,0
2025-01-19 10:00:00,146.9713324625943,148.790780802196,146.52295546328915,147.9299371706738,9.885785089076599,147.74789114538632,0
2025-01-19 14:00:00,150.7527954683484,153.94373620801588,149.43092854340998,149.4680057016519,1.3291216700225295,150.94755681769257,0
2025-01-19 18:00:00,158.8027711261009,163.31042396809087,158.8027711261009,162.44309005327827,2.361645755224386,161.51876171582333,0
2025-01-19 22:00:00,168.32748932449647,170.91840557887022,168.32748932449647,169.811078205247,1.0742484537969372,169.68565770287123,0
