timestamp,open,high,low,close,volume,vwap,count,4h_open,4h_high,4h_low,4h_close,4h_volume,4h_vwap,4h_count,1d_open,1d_high,1d_low,1d_close,1d_volume,1d_vwap,1d_count
2025-03-14 07:00:00,99.70218119050244,99.70218119050244,97.93943918777842,98.50966178775862,3.198433613988961,98.7170940553465,0,3.83444303577764e+26,3.905598646471869e+26,3.83444303577764e+26,3.873003377403474e+26,1.498380932807336,3.871015019884328e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 08:00:00,101.05116602881522,101.82361004302253,98.67312742558568,101.3803056403753,1.868385065171969,100.62568103632782,0,3.83444303577764e+26,3.905598646471869e+26,3.83444303577764e+26,3.873003377403474e+26,1.498380932807336,3.871015019884328e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 09:00:00,97.15810279045684,99.15360865587247,96.56619433538316,97.00078698602906,6.760898411411711,97.57352999242823,0,3.83444303577764e+26,3.905598646471869e+26,3.83444303577764e+26,3.873003377403474e+26,1.498380932807336,3.871015019884328e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 10:00:00,94.66518908946152,95.8019855641216,92.40935751268724,94.5681408527416,0.8503379591465428,94.2598279765168,0,5.248546852535482e+26,5.248546852535482e+26,5.163993031077031e+26,5.177556615547691e+26,0.2223075977194027,5.196698833053401e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 11:00:00,97.18883301916172,101.01308187062943,97.18883301916172,99.9638362290484,3.700077915539573,99.38858370627986,0,5.248546852535482e+26,5.248546852535482e+26,5.163993031077031e+26,5.177556615547691e+26,0.2223075977194027,5.196698833053401e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 12:00:00,102.26868630606542,102.55626704487771,99.5548189330866,102.242108385507,3.3717808326214977,101.45106478782375,0,5.248546852535482e+26,5.248546852535482e+26,5.163993031077031e+26,5.177556615547691e+26,0.2223075977194027,5.196698833053401e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 13:00:00,102.46155789436337,103.12500963724844,101.25642387056791,101.64575659323256,1.1806309208750605,102.00906336701632,0,5.248546852535482e+26,5.248546852535482e+26,5.163993031077031e+26,5.177556615547691e+26,0.2223075977194027,5.196698833053401e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 14:00:00,99.08188134109024,100.70904158548554,97.90880636228208,98.76882715561814,4.430985613949745,99.12889170112858,0,7.290429607879862e+26,7.36256096432136e+26,7.216154420640308e+26,7.347566605039921e+26,1.114644966452731,7.308760663333863e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 15:00:00,102.88049692371762,104.73858150409173,102.4276335611383,102.7341101595768,0.8576905537028076,103.30010840826894,0,7.290429607879862e+26,7.36256096432136e+26,7.216154420640308e+26,7.347566605039921e+26,1.114644966452731,7.308760663333863e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 16:00:00,101.45044164249356,102.14001708938228,100.13382579185742,100.8742637550119,0.8909090859330591,101.04936887875051,0,7.290429607879862e+26,7.36256096432136e+26,7.216154420640308e+26,7.347566605039921e+26,1.114644966452731,7.308760663333863e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 17:00:00,100.06194026608226,101.89880531588682,97.71537584519218,100.0719293910446,1.2163022663890268,99.8953701840412,0,7.290429607879862e+26,7.36256096432136e+26,7.216154420640308e+26,7.347566605039921e+26,1.114644966452731,7.308760663333863e+26,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 18:00:00,99.82782248925405,103.71941370542964,99.82782248925405,100.78178817436311,2.2917759217103457,101.4430081230156,0,1.0111600724825767e+27,1.0151982860928106e+27,1.0082523147385214e+27,1.012519364544389e+27,1.3085724482997012,1.0119899884585736e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 19:00:00,96.21615391149984,96.90567253531437,95.3001099859176,95.92726147246591,0.3387277818738988,96.0443479978993,0,1.0111600724825767e+27,1.0151982860928106e+27,1.0082523147385214e+27,1.012519364544389e+27,1.3085724482997012,1.0119899884585736e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 20:00:00,104.98026885416816,105.66763114120089,101.56984219940828,103.72279110567044,1.9000446418429795,103.65342148209318,0,1.0111600724825767e+27,1.0151982860928106e+27,1.0082523147385214e+27,1.012519364544389e+27,1.3085724482997012,1.0119899884585736e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 21:00:00,102.1684816337911,104.7111956295306,102.1684816337911,104.6549384163496,0.5400749165248953,103.84487189322378,0,1.0111600724825767e+27,1.0151982860928106e+27,1.0082523147385214e+27,1.012519364544389e+27,1.3085724482997012,1.0119899884585736e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 22:00:00,100.97877690913566,103.28224960768522,98.56100477199018,101.10970714784445,0.2588641367968425,100.98432050917329,0,1.3471924963594325e+27,1.3948288403159994e+27,1.3471924963594325e+27,1.3601353265254667e+27,1.0720637124221315,1.3673855544002997e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-14 23:00:00,102.58770202915407,103.64901969939726,102.12265238650124,102.80257069443682,0.8454835535748965,102.85808092677844,0,1.3471924963594325e+27,1.3948288403159994e+27,1.3471924963594325e+27,1.3601353265254667e+27,1.0720637124221315,1.3673855544002997e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 00:00:00,105.18064266670484,106.22056857550896,104.56128225628356,106.0467705367818,0.7422643831298644,105.60954045619144,0,1.3471924963594325e+27,1.3948288403159994e+27,1.3471924963594325e+27,1.3601353265254667e+27,1.0720637124221315,1.3673855544002997e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 01:00:00,109.4282947573422,109.4282947573422,108.6059928664204,108.94237566360346,1.722158553511324,108.99222109578868,0,1.3471924963594325e+27,1.3948288403159994e+27,1.3471924963594325e+27,1.3601353265254667e+27,1.0720637124221315,1.3673855544002997e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 02:00:00,115.5029852696598,118.0667730416672,114.14421162502278,115.52469355539768,4.473650191294843,115.91189274069588,0,1.805731914895948e+27,1.8328672734743315e+27,1.805731914895948e+27,1.832479833333182e+27,3.451791161852686,1.8236930072344876e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 03:00:00,111.16385286773512,113.8378477338694,110.48023377325542,113.26076641025124,2.735060806112262,112.52628263912534,0,1.805731914895948e+27,1.8328672734743315e+27,1.805731914895948e+27,1.832479833333182e+27,3.451791161852686,1.8236930072344876e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 04:00:00,120.40080453727992,122.24249361563513,120.40080453727992,121.24545309112958,6.765931453858391,121.29625041468154,0,1.805731914895948e+27,1.8328672734743315e+27,1.805731914895948e+27,1.832479833333182e+27,3.451791161852686,1.8236930072344876e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 05:00:00,129.33552303308338,131.95946346612658,126.33319615097462,130.81123503459355,0.468284759302962,129.7012982172316,0,1.805731914895948e+27,1.8328672734743315e+27,1.805731914895948e+27,1.832479833333182e+27,3.451791161852686,1.8236930072344876e+27,0,1.3238548639168893e+24,1.3238548639168893e+24,1.3186035738629767e+24,1.3229705906987725e+24,1.8726335225537123,1.321809676159546e+24,0
2025-03-15 06:00:00,140.12013231475885,140.12013231475885,135.4940951968848,137.46835362238605,1.3085571483979503,137.69419371134325,0,2.4724871618493345e+27,2.5469849143130087e+27,2.4724871618493345e+27,2.5071613767189966e+27,0.3669751531527741,2.5088778176271134e+27,0,1.6979821639048867e+24,1.7293382239318455e+24,1.6979821639048867e+24,1.7132340704905804e+24,0.3363739946342013,1.713518152775771e+24,0
2025-03-15 07:00:00,140.43673874383506,140.9134402199579,137.80079254531356,140.0408985653445,3.1958753061701954,139.58504377687197,0,2.4724871618493345e+27,2.5469849143130087e+27,2.4724871618493345e+27,2.5071613767189966e+27,0.3669751531527741,2.5088778176271134e+27,0,1.6979821639048867e+24,1.7293382239318455e+24,1.6979821639048867e+24,1.7132340704905804e+24,0.3363739946342013,1.713518152775771e+24,0
2025-03-15 08:00:00,139.11618673627186,142.24164906415862,135.69505907472757,138.16389501158085,3.040488615085082,138.70020105015567,0,2.4724871618493345e+27,2.5469849143130087e+27,2.4724871618493345e+27,2.5071613767189966e+27,0.3669751531527741,2.5088778176271134e+27,0,1.6979821639048867e+24,1.7293382239318455e+24,1.6979821639048867e+24,1.7132340704905804e+24,0.3363739946342013,1.713518152775771e+24,0
