timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-01-07 16:39:26,ADA/USD,long,54.6,0.7135,397.23,True,397.23,10397.23,10397.23,0.0,0.039723
2025-01-08 16:39:26,ADA/USD,long,48.4,0.7934,275.02,True,672.25,10672.25,10672.25,0.0,0.027502
2025-01-09 16:39:26,ADA/USD,short,51.2,0.9206,411.52,True,1083.77,11083.77,11083.77,0.0,0.041152
2025-01-10 16:39:26,ADA/USD,short,51.4,0.6887,419.61,True,1503.38,11503.380000000001,11503.380000000001,0.0,0.041961
2025-01-11 16:39:26,ADA/USD,long,57.1,0.8397,250.69,True,1754.07,11754.07,11754.07,0.0,0.025069
2025-01-12 16:39:26,ADA/USD,long,40.2,0.6728,402.59,True,2156.66,12156.66,12156.66,0.0,0.040258999999999996
2025-01-13 16:39:26,ADA/USD,long,62.1,0.9493,352.79,True,2509.45,12509.45,12509.45,0.0,0.035279000000000005
2025-01-14 16:39:26,ADA/USD,short,49.0,0.8342,368.35,True,2877.81,12877.81,12877.81,0.0,0.036835
2025-01-15 16:39:26,ADA/USD,short,51.2,0.8958,294.28,True,3172.09,13172.09,13172.09,0.0,0.029427999999999996
2025-01-16 16:39:26,ADA/USD,long,59.3,0.895,323.25,True,3495.34,13495.34,13495.34,0.0,0.032325
2025-01-17 16:39:26,ADA/USD,long,57.4,0.7575,386.04,True,3881.38,13881.380000000001,13881.380000000001,0.0,0.038604
2025-01-18 16:39:26,ADA/USD,long,58.5,0.824,-159.14,False,3722.24,13722.24,13881.380000000001,-0.01146427804728357,-0.015913999999999998
2025-01-19 16:39:26,ADA/USD,long,46.4,0.7339,204.65,True,3926.9,13926.9,13926.9,0.0,0.020465
2025-01-20 16:39:26,ADA/USD,long,60.9,0.8912,388.23,True,4315.12,14315.119999999999,14315.119999999999,0.0,0.038823
2025-01-21 16:39:26,ADA/USD,long,44.5,0.6106,261.21,True,4576.34,14576.34,14576.34,0.0,0.026121
2025-01-22 16:39:26,ADA/USD,long,38.6,0.6618,330.72,True,4907.06,14907.060000000001,14907.060000000001,0.0,0.033072000000000004
2025-01-23 16:39:26,ADA/USD,short,50.6,0.8252,-145.39,False,4761.67,14761.67,14907.060000000001,-0.009753096854778959,-0.014538999999999998
