timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-01-07 12:57:28,BTC/USD,long,39.6,0.6521,551.51,True,551.51,10551.51,10551.51,0.0,0.055151
2025-01-08 12:57:28,BTC/USD,short,54.7,0.8328,535.75,True,1087.26,11087.26,11087.26,0.0,0.053575
2025-01-09 12:57:28,BTC/USD,long,50.7,0.7126,573.97,True,1661.23,11661.23,11661.23,0.0,0.057397000000000004
2025-01-10 12:57:28,BTC/USD,short,54.3,0.8101,371.33,True,2032.55,12032.55,12032.55,0.0,0.037133
2025-01-11 12:57:28,BTC/USD,long,46.0,0.7749,391.86,True,2424.42,12424.42,12424.42,0.0,0.039186
2025-01-12 12:57:28,BTC/USD,long,37.2,0.6271,-227.32,False,2197.09,12197.09,12424.42,-0.018297031169261818,-0.022732
2025-01-13 12:57:28,BTC/USD,short,62.5,0.8863,372.12,True,2569.22,12569.22,12569.22,0.0,0.037212
2025-01-14 12:57:28,BTC/USD,short,54.6,0.7758,652.06,True,3221.28,13221.28,13221.28,0.0,0.065206
2025-01-15 12:57:28,BTC/USD,long,52.4,0.7145,509.29,True,3730.57,13730.57,13730.57,0.0,0.050929
2025-01-16 12:57:28,BTC/USD,long,58.4,0.817,470.32,True,4200.89,14200.89,14200.89,0.0,0.047032
2025-01-17 12:57:28,BTC/USD,long,36.5,0.6004,565.66,True,4766.55,14766.55,14766.55,0.0,0.056566
2025-01-18 12:57:28,BTC/USD,short,53.0,0.7736,464.36,True,5230.92,15230.92,15230.92,0.0,0.046436
2025-01-19 12:57:28,BTC/USD,short,66.1,0.8958,589.12,True,5820.03,15820.029999999999,15820.029999999999,0.0,0.058912
2025-01-20 12:57:28,BTC/USD,short,53.8,0.7175,318.05,True,6138.08,16138.08,16138.08,0.0,0.031805
2025-01-21 12:57:28,BTC/USD,long,36.7,0.6087,480.68,True,6618.77,16618.77,16618.77,0.0,0.048068
2025-01-22 12:57:28,BTC/USD,long,39.1,0.6212,525.91,True,7144.67,17144.67,17144.67,0.0,0.052591
2025-01-23 12:57:28,BTC/USD,long,61.2,0.8305,439.33,True,7584.01,17584.010000000002,17584.010000000002,0.0,0.043933
2025-01-24 12:57:28,BTC/USD,short,57.9,0.8171,330.55,True,7914.56,17914.56,17914.56,0.0,0.033055
2025-01-25 12:57:28,BTC/USD,long,42.6,0.6248,655.43,True,8569.99,18569.989999999998,18569.989999999998,0.0,0.06554299999999999
2025-01-26 12:57:28,BTC/USD,long,57.5,0.8186,519.79,True,9089.78,19089.78,19089.78,0.0,0.051979
2025-01-27 12:57:28,BTC/USD,short,45.8,0.8045,438.53,True,9528.31,19528.309999999998,19528.309999999998,0.0,0.043852999999999996
2025-01-28 12:57:28,BTC/USD,long,61.1,0.9427,667.63,True,10195.93,20195.93,20195.93,0.0,0.066763
2025-01-29 12:57:28,BTC/USD,short,49.1,0.6727,421.09,True,10617.02,20617.02,20617.02,0.0,0.042109
2025-01-30 12:57:28,BTC/USD,short,50.8,0.7398,352.5,True,10969.52,20969.52,20969.52,0.0,0.03525
2025-01-31 12:57:28,BTC/USD,long,51.7,0.9392,451.53,True,11421.05,21421.05,21421.05,0.0,0.045153
2025-02-01 12:57:28,BTC/USD,short,54.8,0.9474,429.75,True,11850.8,21850.8,21850.8,0.0,0.042975
2025-02-02 12:57:28,BTC/USD,long,48.6,0.6811,513.14,True,12363.94,22363.940000000002,22363.940000000002,0.0,0.051314
2025-02-03 12:57:28,BTC/USD,short,48.6,0.6244,486.31,True,12850.25,22850.25,22850.25,0.0,0.048631
2025-02-04 12:57:28,BTC/USD,long,48.3,0.8167,656.64,True,13506.89,23506.89,23506.89,0.0,0.065664
2025-02-05 12:57:28,BTC/USD,long,48.9,0.7006,507.54,True,14014.43,24014.43,24014.43,0.0,0.050754
2025-02-06 12:57:28,BTC/USD,long,50.1,0.7143,554.07,True,14568.5,24568.5,24568.5,0.0,0.055407000000000005
2025-02-07 12:57:28,BTC/USD,long,61.5,0.8167,332.21,True,14900.71,24900.71,24900.71,0.0,0.033221
2025-02-08 12:57:28,BTC/USD,short,45.6,0.7814,318.84,True,15219.55,25219.55,25219.55,0.0,0.031883999999999996
2025-02-09 12:57:28,BTC/USD,short,55.4,0.7401,367.28,True,15586.83,25586.83,25586.83,0.0,0.036728
2025-02-10 12:57:28,BTC/USD,long,42.1,0.6999,489.0,True,16075.83,26075.83,26075.83,0.0,0.0489
2025-02-11 12:57:28,BTC/USD,short,54.3,0.9162,441.93,True,16517.76,26517.76,26517.76,0.0,0.044193
2025-02-12 12:57:28,BTC/USD,short,56.4,0.7812,652.05,True,17169.8,27169.8,27169.8,0.0,0.065205
2025-02-13 12:57:28,BTC/USD,long,60.4,0.8828,474.65,True,17644.45,27644.45,27644.45,0.0,0.047465
2025-02-14 12:57:28,BTC/USD,long,47.2,0.7373,519.55,True,18164.0,28164.0,28164.0,0.0,0.051954999999999994
2025-02-15 12:57:28,BTC/USD,long,60.8,0.8292,328.63,True,18492.62,28492.62,28492.62,0.0,0.032862999999999996
2025-02-16 12:57:28,BTC/USD,long,51.4,0.7104,-314.06,False,18178.57,28178.57,28492.62,-0.011022152402973096,-0.031406
2025-02-17 12:57:28,BTC/USD,long,37.0,0.637,577.58,True,18756.15,28756.15,28756.15,0.0,0.057758000000000004
2025-02-18 12:57:28,BTC/USD,long,66.6,0.9181,494.41,True,19250.56,29250.56,29250.56,0.0,0.049441000000000006
2025-02-19 12:57:28,BTC/USD,long,47.4,0.6177,477.41,True,19727.98,29727.98,29727.98,0.0,0.047741000000000006
2025-02-20 12:57:28,BTC/USD,long,62.2,0.8861,522.6,True,20250.58,30250.58,30250.58,0.0,0.05226
2025-02-21 12:57:28,BTC/USD,long,51.6,0.8716,315.13,True,20565.71,30565.71,30565.71,0.0,0.031513
2025-02-22 12:57:28,BTC/USD,long,49.4,0.8696,370.56,True,20936.27,30936.27,30936.27,0.0,0.037056
2025-02-23 12:57:28,BTC/USD,short,51.0,0.6636,539.56,True,21475.83,31475.83,31475.83,0.0,0.053956
2025-02-24 12:57:28,BTC/USD,long,38.7,0.6017,343.23,True,21819.06,31819.06,31819.06,0.0,0.034323
2025-02-25 12:57:28,BTC/USD,short,49.1,0.8781,418.53,True,22237.59,32237.59,32237.59,0.0,0.041852999999999994
2025-02-26 12:57:28,BTC/USD,long,61.1,0.8926,463.03,True,22700.62,32700.62,32700.62,0.0,0.046303
2025-02-27 12:57:28,BTC/USD,short,51.9,0.8123,400.94,True,23101.56,33101.56,33101.56,0.0,0.040094
2025-02-28 12:57:28,BTC/USD,long,49.5,0.7274,618.49,True,23720.05,33720.05,33720.05,0.0,0.061849
2025-03-01 12:57:28,BTC/USD,long,51.3,0.9143,623.78,True,24343.83,34343.83,34343.83,0.0,0.062377999999999996
2025-03-02 12:57:28,BTC/USD,short,42.3,0.6326,464.48,True,24808.3,34808.3,34808.3,0.0,0.046448
2025-03-03 12:57:28,BTC/USD,long,50.8,0.6626,670.8,True,25479.1,35479.1,35479.1,0.0,0.06708
2025-03-04 12:57:28,BTC/USD,short,58.1,0.8327,374.89,True,25853.98,35853.979999999996,35853.979999999996,0.0,0.037489
2025-03-05 12:57:28,BTC/USD,long,47.0,0.65,418.67,True,26272.65,36272.65,36272.65,0.0,0.041867
2025-03-06 12:57:28,BTC/USD,long,58.2,0.9279,365.44,True,26638.1,36638.1,36638.1,0.0,0.036544
2025-03-07 12:57:28,BTC/USD,long,46.4,0.617,528.29,True,27166.39,37166.39,37166.39,0.0,0.052828999999999994
2025-03-08 12:57:28,BTC/USD,long,57.7,0.9028,591.74,True,27758.12,37758.119999999995,37758.119999999995,0.0,0.059174000000000004
2025-03-09 12:57:28,BTC/USD,long,47.6,0.7284,496.93,True,28255.06,38255.06,38255.06,0.0,0.049693
2025-03-10 12:57:28,BTC/USD,long,53.3,0.814,473.92,True,28728.98,38728.979999999996,38728.979999999996,0.0,0.047392000000000004
2025-03-11 12:57:28,BTC/USD,long,49.4,0.7313,339.45,True,29068.43,39068.43,39068.43,0.0,0.033944999999999996
2025-03-12 12:57:28,BTC/USD,long,52.3,0.6954,663.14,True,29731.57,39731.57,39731.57,0.0,0.066314
2025-03-13 12:57:28,BTC/USD,long,52.8,0.8365,668.12,True,30399.69,40399.69,40399.69,0.0,0.066812
2025-03-14 12:57:28,BTC/USD,long,53.3,0.9374,475.64,True,30875.33,40875.33,40875.33,0.0,0.047563999999999995
2025-03-15 12:57:28,BTC/USD,long,42.0,0.6803,321.93,True,31197.26,41197.259999999995,41197.259999999995,0.0,0.032193
2025-03-16 12:57:28,BTC/USD,long,55.9,0.8493,590.76,True,31788.01,41788.009999999995,41788.009999999995,0.0,0.059076
2025-03-17 12:57:28,BTC/USD,short,51.8,0.6771,352.26,True,32140.27,42140.270000000004,42140.270000000004,0.0,0.035226
2025-03-18 12:57:28,BTC/USD,long,47.3,0.7189,520.49,True,32660.76,42660.759999999995,42660.759999999995,0.0,0.052049
2025-03-19 12:57:28,BTC/USD,long,53.9,0.8022,405.9,True,33066.65,43066.65,43066.65,0.0,0.04059
2025-03-20 12:57:28,BTC/USD,long,42.8,0.7624,358.49,True,33425.14,43425.14,43425.14,0.0,0.035849
2025-03-21 12:57:28,BTC/USD,long,53.8,0.712,665.99,True,34091.12,44091.12,44091.12,0.0,0.066599
2025-03-22 12:57:28,BTC/USD,long,48.6,0.7843,635.22,True,34726.35,44726.35,44726.35,0.0,0.06352200000000001
2025-03-23 12:57:28,BTC/USD,short,43.6,0.6403,518.82,True,35245.17,45245.17,45245.17,0.0,0.051882000000000005
2025-03-24 12:57:28,BTC/USD,short,51.5,0.7372,531.88,True,35777.05,45777.05,45777.05,0.0,0.053188
2025-03-25 12:57:28,BTC/USD,long,58.0,0.9413,615.5,True,36392.55,46392.55,46392.55,0.0,0.06155
2025-03-26 12:57:28,BTC/USD,short,47.0,0.6903,321.57,True,36714.12,46714.12,46714.12,0.0,0.032157
2025-03-27 12:57:28,BTC/USD,short,50.8,0.8724,563.5,True,37277.62,47277.62,47277.62,0.0,0.05635
2025-03-28 12:57:28,BTC/USD,long,49.9,0.678,335.91,True,37613.53,47613.53,47613.53,0.0,0.033591
2025-03-29 12:57:28,BTC/USD,long,42.5,0.66,456.25,True,38069.78,48069.78,48069.78,0.0,0.045625
2025-03-30 12:57:28,BTC/USD,long,43.2,0.737,393.18,True,38462.96,48462.96,48462.96,0.0,0.039318
2025-03-31 12:57:28,BTC/USD,long,42.8,0.7021,388.47,True,38851.44,48851.44,48851.44,0.0,0.038847
2025-04-01 12:57:28,BTC/USD,long,35.5,0.6077,-221.74,False,38629.7,48629.7,48851.44,-0.004539067835052667,-0.022174
2025-04-02 12:57:28,BTC/USD,long,52.6,0.8027,538.09,True,39167.78,49167.78,49167.78,0.0,0.053809
2025-04-03 12:57:28,BTC/USD,long,52.2,0.7156,384.98,True,39552.76,49552.76,49552.76,0.0,0.038498000000000004
2025-04-04 12:57:28,BTC/USD,long,52.1,0.8117,432.92,True,39985.69,49985.69,49985.69,0.0,0.043292000000000004
2025-04-05 12:57:28,BTC/USD,long,51.2,0.9388,637.4,True,40623.09,50623.09,50623.09,0.0,0.06373999999999999
2025-04-06 12:57:28,BTC/USD,long,52.2,0.7563,-401.15,False,40221.94,50221.94,50623.09,-0.007924249586502804,-0.040115
2025-04-07 12:57:28,BTC/USD,short,52.7,0.9302,597.01,True,40818.95,50818.95,50818.95,0.0,0.059701
2025-04-08 12:57:28,BTC/USD,short,57.8,0.7974,402.27,True,41221.22,51221.22,51221.22,0.0,0.040227
2025-04-09 12:57:28,BTC/USD,long,54.7,0.9356,524.46,True,41745.69,51745.69,51745.69,0.0,0.052446000000000007
2025-04-10 12:57:28,BTC/USD,long,52.8,0.8046,591.78,True,42337.47,52337.47,52337.47,0.0,0.059177999999999994
2025-04-11 12:57:28,BTC/USD,long,53.2,0.8507,352.57,True,42690.04,52690.04,52690.04,0.0,0.035257
2025-04-12 12:57:28,BTC/USD,long,63.4,0.9416,534.76,True,43224.8,53224.8,53224.8,0.0,0.053475999999999996
2025-04-13 12:57:28,BTC/USD,long,57.2,0.8307,604.15,True,43828.95,53828.95,53828.95,0.0,0.060414999999999996
2025-04-14 12:57:28,BTC/USD,short,47.8,0.7426,-288.39,False,43540.56,53540.56,53828.95,-0.005357526015276156,-0.028839
2025-04-15 12:57:28,BTC/USD,long,51.5,0.7278,618.87,True,44159.43,54159.43,54159.43,0.0,0.061887
2025-04-16 12:57:28,BTC/USD,long,61.5,0.8747,458.55,True,44617.98,54617.98,54617.98,0.0,0.045855
