timestamp,pair,position,leverage,confidence,pnl,is_win,cumulative_pnl,equity,peak,drawdown,return
2025-01-07 12:57:28,ATOM/USD,short,51.1,0.9407,199.05,True,199.05,10199.05,10199.05,0.0,0.019905000000000003
2025-01-08 12:57:28,ATOM/USD,long,46.9,0.7031,218.55,True,417.6,10417.6,10417.6,0.0,0.021855
2025-01-09 12:57:28,ATOM/USD,long,51.7,0.704,215.38,True,632.99,10632.99,10632.99,0.0,0.021537999999999998
2025-01-10 12:57:28,ATOM/USD,short,63.5,0.917,282.28,True,915.27,10915.27,10915.27,0.0,0.028227999999999996
2025-01-11 12:57:28,ATOM/USD,long,53.0,0.7528,180.52,True,1095.79,11095.79,11095.79,0.0,0.018052000000000002
2025-01-12 12:57:28,ATOM/USD,long,49.8,0.7879,254.93,True,1350.73,11350.73,11350.73,0.0,0.025493000000000002
2025-01-13 12:57:28,ATOM/USD,short,60.4,0.862,285.26,True,1635.98,11635.98,11635.98,0.0,0.028526
2025-01-14 12:57:28,ATOM/USD,long,57.7,0.8496,182.62,True,1818.6,11818.6,11818.6,0.0,0.018262
2025-01-15 12:57:28,ATOM/USD,long,56.9,0.8141,-156.86,False,1661.74,11661.74,11818.6,-0.013272299595552822,-0.015686000000000002
2025-01-16 12:57:28,ATOM/USD,short,44.9,0.6484,141.47,True,1803.21,11803.21,11818.6,-0.0013021846919263904,0.014147
2025-01-17 12:57:28,ATOM/USD,long,47.1,0.6884,260.24,True,2063.45,12063.45,12063.45,0.0,0.026024000000000002
2025-01-18 12:57:28,ATOM/USD,long,36.0,0.6234,227.21,True,2290.66,12290.66,12290.66,0.0,0.022721
2025-01-19 12:57:28,ATOM/USD,short,45.2,0.8094,197.5,True,2488.16,12488.16,12488.16,0.0,0.01975
2025-01-20 12:57:28,ATOM/USD,long,40.0,0.6266,166.35,True,2654.5,12654.5,12654.5,0.0,0.016635
2025-01-21 12:57:28,ATOM/USD,long,50.6,0.6923,-160.42,False,2494.08,12494.08,12654.5,-0.01267691335098187,-0.016041999999999997
2025-01-22 12:57:28,ATOM/USD,short,52.2,0.7102,-177.44,False,2316.64,12316.64,12654.5,-0.026698802797423888,-0.017744
2025-01-23 12:57:28,ATOM/USD,short,38.3,0.6537,252.47,True,2569.11,12569.11,12654.5,-0.0067477972262830945,0.025247
2025-01-24 12:57:28,ATOM/USD,long,52.7,0.8866,272.3,True,2841.41,12841.41,12841.41,0.0,0.02723
2025-01-25 12:57:28,ATOM/USD,long,55.2,0.9315,222.24,True,3063.65,13063.65,13063.65,0.0,0.022224
2025-01-26 12:57:28,ATOM/USD,short,47.9,0.814,282.09,True,3345.74,13345.74,13345.74,0.0,0.028208999999999998
2025-01-27 12:57:28,ATOM/USD,short,50.2,0.6587,192.77,True,3538.51,13538.51,13538.51,0.0,0.019277000000000002
